0.000000 0.000000 1.25992104989487319067 90.000000
0.000000 0.010000 1.27677604019706358862 88.990305
0.000000 0.020000 1.29324411787594795165 87.992083
0.000000 0.030000 1.30933020547374412423 87.005042
0.000000 0.040000 1.32503915260930016373 86.028909
0.000000 0.050000 1.34037574065373088494 85.063428
0.000000 0.060000 1.35534468722129353146 84.108360
0.000000 0.070000 1.36995065048946784714 83.163482
0.000000 0.080000 1.38419823336112335355 82.228586
0.000000 0.090000 1.39809198748070517837 81.303478
0.000000 0.100000 1.41163641711544829427 80.387976
0.000000 0.110000 1.42483598291179114348 79.481912
0.000000 0.120000 1.43769510553638868444 78.585131
0.000000 0.130000 1.45021816921037638437 77.697488
0.000000 0.140000 1.46240952514483457669 76.818849
0.000000 0.150000 1.47427349488476822081 75.949092
0.000000 0.160000 1.48581437356826628893 75.088106
0.000000 0.170000 1.49703643310689593626 74.235787
0.000000 0.180000 1.50794392529282350601 73.392043
0.000000 0.190000 1.51854108483753624803 72.556790
0.000000 0.200000 1.52883213234651837986 71.729956
0.000000 0.210000 1.53882127723362116534 70.911474
0.000000 0.220000 1.54851272057833999618 70.101288
0.000000 0.230000 1.55791065792859928507 69.299351
0.000000 0.240000 1.56701928205109131120 68.505624
0.000000 0.250000 1.57584278563057522682 67.720075
0.000000 0.260000 1.58438536391895401501 66.942682
0.000000 0.270000 1.59265121733425418782 66.173430
0.000000 0.280000 1.60064455400898264514 65.412313
0.000000 0.290000 1.60836959228658971099 64.659333
0.000000 0.300000 1.61583056316401463270 63.914498
0.000000 0.310000 1.62303171267748314044 63.177828
0.000000 0.320000 1.62997730422785824800 62.449347
0.000000 0.330000 1.63667162084094086616 61.729088
0.000000 0.340000 1.64311896735713269813 61.017095
0.000000 0.350000 1.64932367254384226740 60.313416
0.000000 0.360000 1.65529009112291625172 59.618109
0.000000 0.370000 1.66102260570417570307 58.931240
0.000000 0.380000 1.66652562861493303004 58.252884
0.000000 0.390000 1.67180360361400959235 57.583121
0.000000 0.400000 1.67686100747738997541 56.922044
0.000000 0.410000 1.68170235144120727711 56.269749
0.000000 0.420000 1.68633218248618121926 55.626346
0.000000 0.430000 1.69075508444607813807 54.991949
0.000000 0.440000 1.69497567892108613741 54.366682
0.000000 0.450000 1.69899862597531403630 53.750678
0.000000 0.460000 1.70282862459591921578 53.144078
0.000000 0.470000 1.70647041288961043293 52.547030
0.000000 0.480000 1.70992876799058479698 51.959694
0.000000 0.490000 1.71320850565225812900 51.382235
0.000000 0.500000 1.71631447949356674698 50.814829
0.000000 0.510000 1.71925157986910659424 50.257659
0.000000 0.520000 1.72202473233106556627 49.710916
0.000000 0.530000 1.72463889564975647595 49.174801
0.000000 0.540000 1.72709905935873053728 48.649521
0.000000 0.550000 1.72941024078989435964 48.135292
0.000000 0.560000 1.73157748156396240624 47.632337
0.000000 0.570000 1.73360584350191104797 47.140887
0.000000 0.580000 1.73550040392401916378 46.661179
0.000000 0.590000 1.73726625030466053090 46.193459
0.000000 0.600000 1.73890847425327632614 45.737976
0.000000 0.610000 1.74043216479508533467 45.294987
0.000000 0.620000 1.74184240092907538511 44.864753
0.000000 0.630000 1.74314424344579799175 44.447541
0.000000 0.640000 1.74434272599348094701 44.043619
0.000000 0.650000 1.74544284538805505314 43.653262
0.000000 0.660000 1.74644955117086220220 43.276744
0.000000 0.670000 1.74736773442706616599 42.914342
0.000000 0.680000 1.74820221588814406211 42.566333
0.000000 0.690000 1.74895773335312854080 42.232994
0.000000 0.700000 1.74963892847547541898 41.914598
0.000000 0.710000 1.75025033297532761623 41.611419
0.000000 0.720000 1.75079635435036684576 41.323724
0.000000 0.730000 1.75128126117211668777 41.051775
0.000000 0.740000 1.75170916806814980227 40.795828
0.000000 0.750000 1.75208402050390144034 40.556132
0.000000 0.760000 1.75240957949022035933 40.332924
0.000000 0.770000 1.75268940635405567896 40.126434
0.000000 0.780000 1.75292684771935536325 39.936876
0.000000 0.790000 1.75312502085288479670 39.764455
0.000000 0.800000 1.75328679953495281119 39.609358
0.000000 0.810000 1.75341480061748367092 39.471757
0.000000 0.820000 1.75351137143131707852 39.351809
0.000000 0.830000 1.75357857820077711608 39.249652
0.000000 0.840000 1.75361819561624932007 39.165403
0.000000 0.850000 1.75363169770489935040 39.099162
0.000000 0.860000 1.75362025012560374115 39.051008
0.000000 0.870000 1.75358470399711197096 39.020997
0.000000 0.880000 1.75352559134859431467 39.009166
0.000000 0.890000 1.75344312225953236073 39.015529
0.000000 0.900000 1.75333718373199443086 39.040077
0.000000 0.910000 1.75320734031321334712 39.082780
0.000000 0.920000 1.75305283646078668980 39.143587
0.000000 0.930000 1.75287260061740046702 39.222425
0.000000 0.940000 1.75266525093746938779 39.319199
0.000000 0.950000 1.75242910258500828036 39.433795
0.000000 0.960000 1.75216217650116412585 39.566079
0.000000 0.970000 1.75186220952143267837 39.715897
0.000000 0.980000 1.75152666570723969386 39.883081
0.000000 0.990000 1.75115274874441095854 40.067442
0.000000 1.000000 1.75073741525232451366 40.268778

0.010000 0.000000 1.27096646392985501706 91.010018
0.010000 0.010000 1.28801714251932253319 90.000000
0.010000 0.020000 1.30468034945347510778 89.001764
0.010000 0.030000 1.32096106742568442094 88.015008
0.010000 0.040000 1.33686420401615668752 87.039449
0.010000 0.050000 1.35239459644476522904 86.074825
0.010000 0.060000 1.36755701612901514608 85.120888
0.010000 0.070000 1.38235617306144242811 84.177409
0.010000 0.080000 1.39679672001964516603 83.244173
0.010000 0.090000 1.41088325662111158110 82.320980
0.010000 0.100000 1.42462033323402259555 81.407645
0.010000 0.110000 1.43801245475436179078 80.503994
0.010000 0.120000 1.45106408425878985469 79.609866
0.010000 0.130000 1.46377964654198433614 78.725115
0.010000 0.140000 1.47616353154640433942 77.849602
0.010000 0.150000 1.48822009769173213556 76.983202
0.010000 0.160000 1.49995367511058419474 76.125800
0.010000 0.170000 1.51136856879643488583 75.277291
0.010000 0.180000 1.52246906166908502200 74.437579
0.010000 0.190000 1.53325941756237904556 73.606579
0.010000 0.200000 1.54374388413829310984 72.784215
0.010000 0.210000 1.55392669573092434554 71.970420
0.010000 0.220000 1.56381207612330230816 71.165136
0.010000 0.230000 1.57340424125936451105 70.368313
0.010000 0.240000 1.58270740189282199673 69.579910
0.010000 0.250000 1.59172576617401806409 68.799894
0.010000 0.260000 1.60046354217526531905 68.028242
0.010000 0.270000 1.60892494035446342870 67.264937
0.010000 0.280000 1.61711417595613382581 66.509972
0.010000 0.290000 1.62503547134828574272 65.763345
0.010000 0.300000 1.63269305829278965625 65.025066
0.010000 0.310000 1.64009118014613330949 64.295150
0.010000 0.320000 1.64723409398663012126 63.573620
0.010000 0.330000 1.65412607266326627808 62.860509
0.010000 0.340000 1.66077140676046286494 62.155857
0.010000 0.350000 1.66717440647206904814 61.459709
0.010000 0.360000 1.67333940337688136246 60.772122
0.010000 0.370000 1.67927075210691101326 60.093159
0.010000 0.380000 1.68497283189852931073 59.422890
0.010000 0.390000 1.69045004801542253503 58.761395
0.010000 0.400000 1.69570683303108693529 58.108760
0.010000 0.410000 1.70074764795733468503 57.465079
0.010000 0.420000 1.70557698320397221892 56.830457
0.010000 0.430000 1.71019935935349076672 56.205003
0.010000 0.440000 1.71461932773325131940 55.588835
0.010000 0.450000 1.71884147076628091000 54.982081
0.010000 0.460000 1.72287040208045749701 54.384874
0.010000 0.470000 1.72671076635450737591 53.797358
0.010000 0.480000 1.73036723887798404853 53.219682
0.010000 0.490000 1.73384452480117046136 52.652004
0.010000 0.500000 1.73714735804975672906 52.094491
0.010000 0.510000 1.74028049987818089761 51.547315
0.010000 0.520000 1.74324873703473515185 51.010658
