0.017217 -0.000000000000001277723823973861
0.034607 -0.000000000000019529268524755480
0.052017 -0.000000000000092213614696741148
0.069436 -0.000000000000267241795971968841
0.086861 -0.000000000000591809561343848112
0.104290 -0.000000000001106306473300866355
0.121723 -0.000000000001842472277269581273
0.139157 -0.000000000002823821210591877162
0.156594 -0.000000000004066907630152306418
0.174033 -0.000000000005582715068730405802
0.191473 -0.000000000007377887726485857989
0.208915 -0.000000000009455730971365705133
0.226358 -0.000000000011816990052157145012
0.243802 -0.000000000014460442030034704353
0.261247 -0.000000000017383338927511737067
0.278694 -0.000000000020581735297842068361
0.296141 -0.000000000024050726898748653323
0.313590 -0.000000000027784621097877146207
0.331039 -0.000000000031777054653089160975
0.348489 -0.000000000036021070618343233799
0.365941 -0.000000000040509163158887113015
0.383393 -0.000000000045233296820146460518
0.400846 -0.000000000050184905107243781445
0.418299 -0.000000000055354871955327086262
0.435754 -0.000000000060733498696510952294
0.453209 -0.000000000066310458375863433205
0.470666 -0.000000000072074738675776521405
0.488122 -0.000000000078014574229808572627
0.505580 -0.000000000084117368709228116495
0.523038 -0.000000000090369606721321461993
0.540497 -0.000000000096756755246566570248
0.557957 -0.000000000103263154043831795566
0.575418 -0.000000000109871894152345432494
0.592879 -0.000000000116564683300128763859
0.610341 -0.000000000123321696673733274655
0.627803 -0.000000000130121411093851607729
0.645266 -0.000000000136940420151919530290
0.662730 -0.000000000143753227264074570001
0.680195 -0.000000000150532012851276636664
0.697660 -0.000000000157246370904887650576
0.715125 -0.000000000163863008972534568335
0.732591 -0.000000000170345403997506045428
0.750058 -0.000000000176653404321064266759
0.767526 -0.000000000182742765301177307993
0.784993 -0.000000000188564602105838302250
0.802462 -0.000000000194064737846654215669
0.819931 -0.000000000199182917637334649784
0.837400 -0.000000000203851848331871045884
0.854870 -0.000000000207996007969114964596
0.872341 -0.000000000211530145720660110958
0.889812 -0.000000000214357358239486891803
0.907283 -0.000000000216366574971131001084
0.924755 -0.000000000217429202078454782526
0.942228 -0.000000000217394543559693748137
0.959701 -0.000000000216083407499862220521
0.977174 -0.000000000213278961568565437859
0.994648 -0.000000000208713332994098170255
1.012122 -0.000000000202047499056087550276
1.029596 -0.000000000192840438220030673658
1.047071 -0.000000000180501002937082821151
